kind,method,metric,n,mean,std,median,q1,q3,ci95_low,ci95_high
observation_model_mismatch,Arrival interpolation,rmse,20,0.1245821274011665,0.050715798473686,0.1010956540942571,0.0935963783726132,0.1389134089155768,0.1054675919075121,0.1482440675282115
observation_model_mismatch,Arrival interpolation,mae,20,0.0760534685788019,0.0143449811122611,0.0729492606756549,0.0666200310793173,0.0810513002979171,0.0706473528955474,0.0827175788434407
observation_model_mismatch,Arrival interpolation,r2,20,-2.5569343062891203,3.4361753797067687,-1.1490956441381812,-2.897015405826399,-0.5703615562841355,-4.203902571912557,-1.3170242386234934
observation_model_mismatch,Arrival interpolation,runtime_seconds,20,0.0166076873500969,0.0098118202478743,0.0129999275004593,0.0105951950001781,0.0230217897501461,0.0127347363613239,0.0210130552565215
observation_model_mismatch,Delay-aware state-space (internal),rmse,20,0.068602032638675,0.0255602443395639,0.0617158928500773,0.0523963911709829,0.0737117904270492,0.0590102458715903,0.080356809082504
observation_model_mismatch,Delay-aware state-space (internal),mae,20,0.0488908381161797,0.0126188843495261,0.0462853193711902,0.0413707191803387,0.051743548715296,0.0440526207500047,0.0545417511083341
observation_model_mismatch,Delay-aware state-space (internal),r2,20,-0.0515327445820932,0.9515439669045204,0.2823589684148267,-0.1390366799453388,0.4873591036204645,-0.5047287383301966,0.2893674897023169
observation_model_mismatch,Delay-aware state-space (internal),runtime_seconds,20,0.0441363361999265,0.0188068727438796,0.0478562944995246,0.0258118119998016,0.0572936660000777,0.0360993681112245,0.0524706341861428
observation_model_mismatch,Kalman/RTS smoother (internal),rmse,20,0.0727395732413483,0.0223802912563938,0.0686595584618975,0.0567648716566344,0.0798028133021344,0.0639901462846077,0.082838430325089
observation_model_mismatch,Kalman/RTS smoother (internal),mae,20,0.0535416545272068,0.0127930466974485,0.0516095349806977,0.0457258753153275,0.0560712961674744,0.048591045309421,0.059238239692721
observation_model_mismatch,Kalman/RTS smoother (internal),r2,20,-0.1382145975349679,0.8236433253272982,0.1264071720321135,-0.3626861839515114,0.4410311667487758,-0.5263610655202826,0.1732751095060707
observation_model_mismatch,Kalman/RTS smoother (internal),runtime_seconds,20,0.021751069900074,0.0096972606148635,0.021215697000116,0.0138044815003013,0.0256282169996211,0.01770646882145,0.0261165573351252
observation_model_mismatch,No-delay ablation,rmse,20,0.066544344137568,0.0118278582572712,0.0667883407441972,0.0582841543007595,0.071210156396053,0.0616208570826096,0.0718161408359517
observation_model_mismatch,No-delay ablation,mae,20,0.0526353182422549,0.0087984593208609,0.0516000692152592,0.0472824455238695,0.0572337547384887,0.0489162909292293,0.0564933183787383
observation_model_mismatch,No-delay ablation,r2,20,0.1037191012550113,0.3668495595519715,0.26369535869314,-0.1605154172164931,0.3488176484436835,-0.0650251299083739,0.2545975403203243
observation_model_mismatch,No-delay ablation,runtime_seconds,20,6.229562683200129,1.2639890016333324,6.587749280500248,5.104653370749929,7.010701176000566,5.656869031668774,6.756777178115236
observation_model_mismatch,No-robustness ablation,rmse,20,0.0680502869237015,0.017804566035944,0.0622447468545498,0.058201223784302,0.073910148275204,0.0611584003241968,0.0764217340641491
observation_model_mismatch,No-robustness ablation,mae,20,0.0519448596814217,0.0106992096274602,0.0504720974935392,0.0464087580874965,0.0564956314904324,0.0477192259766251,0.0568201674750464
observation_model_mismatch,No-robustness ablation,r2,20,0.0293655274197968,0.6114061388980523,0.3066710814601075,-0.0618185927143126,0.3535572651005609,-0.2632378545772943,0.2611350537341754
observation_model_mismatch,No-robustness ablation,runtime_seconds,20,6.260513281849944,1.6297388870927014,6.89927341099974,4.73683638199941,7.492847870749983,5.555155487472349,6.945572521377527
observation_model_mismatch,Proposed revised,rmse,20,0.0649512588767683,0.012116589644322,0.0622074097648935,0.0582064661814255,0.0709162749649023,0.0599995166720627,0.0702476198574945
observation_model_mismatch,Proposed revised,mae,20,0.0508565271872218,0.0089863038052747,0.0505165138414267,0.0461857306412479,0.0558715501809575,0.0471662885800896,0.0546893366865848
observation_model_mismatch,Proposed revised,r2,20,0.1463641907377927,0.3679484973553679,0.3058302914852335,0.0192520989620576,0.3536077358560546,-0.0234207555930743,0.2910334984839419
observation_model_mismatch,Proposed revised,runtime_seconds,20,6.505739888700009,1.5034388267935723,6.60776044000022,5.336969390250033,7.418243044000519,5.870479942175157,7.144699890554902
