date,Baden-Württemberg,Bayern,Hessen,Niedersachsen,Nordrhein-Westfalen,Rheinland-Pfalz
2020-10-25,18.4812397826,21.0768754134,22.4361266227,12.9094795838,23.8683623450,16.5508854572
2020-10-26,21.9556926871,24.8147229000,27.2070252849,17.0403381254,28.8383019341,19.0718747918
2020-10-27,21.7316099740,24.2532390911,26.6275066525,15.3812975726,27.4231725965,18.7495531783
2020-10-28,21.1333055271,24.1637426206,25.4184149951,15.9575511522,27.0083461781,18.0556223162
2020-10-29,19.5095164452,22.3288366684,22.6960916577,14.7856772748,25.2973824542,16.8561271972
2020-10-30,20.1044884722,23.7075084875,23.7356339921,15.4688851180,24.8096992174,17.8245560270
2020-10-31,18.8986028425,21.9923116748,21.4803260813,13.4592444906,21.8051085684,17.1829139777
2020-11-01,20.1671739900,23.7253164587,22.5648379175,14.0975965153,22.3840022939,18.1417536785
2020-11-02,23.3472931700,28.6499054085,29.2219132092,18.5635617569,30.1192095984,21.2846944081
2020-11-03,22.6240680145,27.2827250579,26.7253907977,16.3042778832,25.5194116561,19.3275848986
2020-11-04,21.2196782450,26.7834169433,24.5546191941,15.1701378698,24.2626594301,18.8093327357
2020-11-05,18.8452841262,24.4950926483,22.7170668317,14.6423635593,22.2568654721,18.1017379747
2020-11-06,18.5444656929,23.7633676791,21.9359005039,14.0803538887,22.1615268022,18.2708287228
2020-11-07,17.5527555824,22.5292904977,20.5367610581,13.2600796584,19.5195466588,17.4436748470
2020-11-08,17.5502337512,21.8885840479,20.2389771488,12.3565910128,20.1335299240,18.5921743435
2020-11-09,22.1394261015,26.6847120774,25.6569281476,16.4149805439,25.6519597424,21.4479291995
2020-11-10,21.4787063330,26.0569430426,25.3168760847,15.7381449758,24.4266709510,21.3647258156
2020-11-11,20.2643545558,25.3422650202,24.8921288117,15.1117878217,24.4864180051,19.8553529910
2020-11-12,19.9156213301,24.9534576497,24.6788812096,13.9405386771,24.0409091594,19.4649558815
2020-11-13,20.8279838239,25.8323647395,25.4814994198,15.1057903864,25.0060667527,19.7533617461
2020-11-14,18.7852105049,23.6252417489,23.6501442679,12.3685858835,20.9417050615,17.6592472509
2020-11-15,18.9317469094,23.9748563624,23.1429264245,12.6224773131,21.1283100063,18.0453743920
2020-11-16,23.2354319442,29.1403095375,27.5146611699,16.9643706110,26.9682916638,20.8996652589
2020-11-17,21.4467331163,28.8475434475,25.8908331180,14.8312827727,25.2289885343,21.1707472518
2020-11-18,20.2875013634,27.7046369902,24.9331257427,15.3596818161,23.5520544117,19.7516537588
2020-11-19,18.8265505231,25.4288695979,22.5139890109,13.7684872506,21.2757530165,18.5955903182
2020-11-20,18.3774844428,24.4847427163,22.6158457270,13.4407523983,20.5418293533,18.3087704419
2020-11-21,16.6690338856,21.7293016391,19.3966332303,10.5078815671,17.2983062742,15.5967305218
2020-11-22,17.1970873210,21.7668201425,18.5252100934,10.1825206996,17.5525241317,15.0086216762
2020-11-23,21.5420223087,26.5620349427,22.8592848673,14.3899714884,22.3379228666,18.8476404521
