scenario,family,method,evaluation,metric,n,mean,std,median,q1,q3,ci95_low,ci95_high
outlier_30,outlier,Delay-aware state-space (internal),retrospective reconstruction,rmse,20,1.6947132080894132,0.27590025084425834,1.7309714678774242,1.4638040500735516,1.8852254329979088,1.5800398246124399,1.8097949440875623
outlier_30,outlier,Delay-aware state-space (internal),retrospective reconstruction,mae,20,1.1712313773993557,0.14150989344483042,1.1735142860502354,1.0700814291100358,1.243011900678228,1.1127903369314684,1.2320682931629763
outlier_30,outlier,Delay-aware state-space (internal),retrospective reconstruction,r2,20,-17.670886126719925,5.900174564984523,-18.002815435870957,-21.549694025084417,-12.587603316607785,-20.18911487250293,-15.262617076932402
outlier_30,outlier,Delay-aware state-space (internal),retrospective reconstruction,pearson_r,20,0.20651303281042116,0.1941368127076136,0.24970637705898,0.09481731394817823,0.34324795013278553,0.11794375737503685,0.2864717093863484
outlier_30,outlier,Delay-aware state-space (internal),retrospective reconstruction,runtime_seconds,20,0.10392541479991446,0.031434363439936566,0.09780057649982149,0.09359834125018549,0.11423064074972437,0.09080248206118252,0.11728251947609573
outlier_30,outlier,Delay-aware state-space (internal),retrospective reconstruction,peak_memory_mb,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outlier_30,outlier,Kalman/RTS smoother (internal),retrospective reconstruction,rmse,20,1.6721689215937823,0.3129789007699901,1.5851881171885407,1.4739539088391043,1.7678775441189027,1.550965965466231,1.8099695336430306
outlier_30,outlier,Kalman/RTS smoother (internal),retrospective reconstruction,mae,20,1.1614591511128283,0.16518619792529532,1.1321742281768512,1.074769456509895,1.211043697393527,1.0963616477584819,1.2348619955416533
outlier_30,outlier,Kalman/RTS smoother (internal),retrospective reconstruction,r2,20,-17.32109897345854,7.410098448710432,-14.934468346627561,-18.843980945609996,-12.779342257473907,-20.654936229943075,-14.52838273220006
outlier_30,outlier,Kalman/RTS smoother (internal),retrospective reconstruction,pearson_r,20,0.2124248700001803,0.19366091053146808,0.22572511765596714,0.09700709820787987,0.3638742488917632,0.12373580952732197,0.2923713236803263
outlier_30,outlier,Kalman/RTS smoother (internal),retrospective reconstruction,runtime_seconds,20,0.03968016790001906,0.014031822811995932,0.0441491994999978,0.02679835049991645,0.04760667274990735,0.03367434577374121,0.04541959714375644
outlier_30,outlier,Kalman/RTS smoother (internal),retrospective reconstruction,peak_memory_mb,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outlier_30,outlier,No-delay ablation,retrospective reconstruction,rmse,20,0.6004611549297443,0.1491993586045444,0.5628010341764691,0.5057878196724522,0.6528184185102963,0.540999744296941,0.6642663119513533
outlier_30,outlier,No-delay ablation,retrospective reconstruction,mae,20,0.44216542876243253,0.07265611607404802,0.43235094487271475,0.40069754398803625,0.47420585990822706,0.41291116307599285,0.4733174014233107
outlier_30,outlier,No-delay ablation,retrospective reconstruction,r2,20,-1.4204504843912034,1.2942245714064802,-1.0089151933536091,-1.7027854576232477,-0.6224423559168517,-1.986761041339331,-0.9214997047725958
outlier_30,outlier,No-delay ablation,retrospective reconstruction,pearson_r,20,0.5538071317041191,0.14728841899057266,0.5971171030427582,0.4454082278958409,0.6778253136408874,0.48609632472518,0.6149280227841585
outlier_30,outlier,No-delay ablation,retrospective reconstruction,runtime_seconds,20,31.5386351298499,6.403381719052851,33.46101328150007,27.59778853900002,36.30652095174969,28.772924693086278,34.179517553312394
outlier_30,outlier,No-delay ablation,retrospective reconstruction,peak_memory_mb,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outlier_30,outlier,No-delay ablation,retrospective reconstruction,delay_mae,20,1.5809889145393041,0.032995588784501734,1.5770180650800492,1.557491404390373,1.5952126676387834,1.5676306919283745,1.595930156751818
outlier_30,outlier,No-robustness ablation,retrospective reconstruction,rmse,20,1.5403068209003952,0.30087369690923627,1.6149718949345298,1.2666437980633698,1.694200037965739,1.4162080446888121,1.6671919027041266
outlier_30,outlier,No-robustness ablation,retrospective reconstruction,mae,20,1.0705306747519092,0.1439444901241871,1.0787235596317761,0.9741790875626509,1.1784157706979956,1.0104010872045845,1.1319735093387415
outlier_30,outlier,No-robustness ablation,retrospective reconstruction,r2,20,-14.590169347692836,5.921775002322952,-15.539248650670388,-17.201294888120028,-9.174782967169953,-17.10547214149984,-12.212140639177498
outlier_30,outlier,No-robustness ablation,retrospective reconstruction,pearson_r,20,0.22899639969128288,0.18946866145698193,0.2899741305660628,0.10945722244102976,0.36720728373236433,0.14325755428274892,0.30594675545395106
outlier_30,outlier,No-robustness ablation,retrospective reconstruction,runtime_seconds,20,33.16106001205007,8.408297920470542,35.553375269500066,25.364424541999824,39.536362868499964,29.68528564741867,36.72325865619764
outlier_30,outlier,No-robustness ablation,retrospective reconstruction,peak_memory_mb,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outlier_30,outlier,No-robustness ablation,retrospective reconstruction,delay_mae,20,1.5007984470103826,0.03875126643736905,1.4915305639316379,1.4765426317307655,1.526817092779937,1.4848120564413474,1.5176579327519275
