scenario,family,seed,method,evaluation,mse,rmse,mae,median_ae,max_ae,nrmse_range,nrmse_std,nmae_mean,mape,smape,r2,pearson_r,spearman_rho,bias,runtime_seconds,peak_memory_mb,iterations,converged,learned_density,maximum_row_sum,objective_nonincreasing,reference_frobenius,reference_normalized_frobenius,reference_support_precision,reference_support_recall,reference_support_f1,reference_auroc,reference_auprc,reference_structural_hamming,reference_edge_weight_r,reference_density_true,reference_density_pred,reference_density_abs_error,delay_mae,delay_rmse,delay_bias,delay_exact_accuracy,delay_within_one_accuracy,delay_true_posterior_mass,delay_posterior_entropy
delay_light,delay,1117,Delay backprojection,retrospective reconstruction,1.4959150956816234,1.2230760792696518,0.4187985655105905,0.064075673624748,10.395721541301322,0.7369275847799587,3.0799233669845294,0.1532409812142772,0.1598758341848477,0.1689792914017971,-8.48592794649732,0.1878432495160436,0.622555837096915,0.0023251436834958,0.1346491740000601,0.0,1,True,0.75,2.5000000000000004,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1118,Delay backprojection,retrospective reconstruction,1.1422201479479706,1.068746999035773,0.3725563062313269,0.0625515831731815,10.008165109295009,0.643941254423488,2.691295260790688,0.1363206529966292,0.1334317565811748,0.1374112709441182,-6.243070180754417,0.3835688352419599,0.7728189512027988,0.0541448825797791,0.1597982839998621,0.0,1,True,0.7222222222222222,2.5,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1119,Delay backprojection,retrospective reconstruction,0.4338574988090382,0.6586786005397763,0.2462892398040861,0.0538536138567224,7.477246383153089,0.396866914878976,1.658670010410581,0.0901187536879043,0.0904937755671379,0.1105211341181432,-1.7511862034354366,0.5328502788187104,0.7867117174154298,-0.0578331112537642,0.0951942429996961,0.0,1,True,0.7222222222222222,2.5,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1120,Delay backprojection,retrospective reconstruction,0.7397882278194216,0.8601094278168456,0.2901872091725959,0.0591314966073501,7.678457802783583,0.5182329816032628,2.165908703307045,0.1061812917511457,0.1087845916811369,0.1088896949828628,-3.691160511061206,0.4174832994665313,0.812784044465862,0.0627500346216714,0.1394772260000536,0.0,1,True,0.8055555555555556,2.5000000000000004,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1101,Delay-aware state-space (internal),retrospective reconstruction,1.2196602470934852,1.104382292095217,0.3752571750473937,0.0979820825850223,12.363418989834544,0.66541222494799,2.7810312744724057,0.1373089175743756,0.1462548804551156,0.1234235190831345,-6.734134949593614,0.3723516135402062,0.8030558818686011,0.1627751522224353,0.1695799869999064,0.0,1,True,0.2777777777777778,0.4163115243511403,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1102,Delay-aware state-space (internal),retrospective reconstruction,1.710350741903956,1.3078037857048572,0.5479318730495771,0.1225428349677457,7.648987604144315,0.7879777076018568,3.293282819682371,0.2004916558449164,0.2172428975659386,0.1661009897429821,-9.845711730415069,0.058834196153299,0.4904105530669128,0.2375545709933312,0.1028766629997335,0.0,1,True,0.3055555555555556,0.7535682391321381,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1103,Delay-aware state-space (internal),retrospective reconstruction,0.3543305412664111,0.5952567019920155,0.3067036328782938,0.1068753572739942,2.7384657362,0.3586539636888344,1.4989623760069934,0.1122247531744821,0.1185184532595638,0.1552212882558378,-1.2468882046845309,0.6066820771152993,0.7725868999464564,-0.1182955542587181,0.0388959370002339,0.0,1,True,0.25,0.7714213326337316,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1104,Delay-aware state-space (internal),retrospective reconstruction,1.270292574587243,1.127072568465422,0.4170245678464189,0.1110009436257355,9.022324109257433,0.6790835662871728,2.8381694309456007,0.152591864514467,0.1502610156678266,0.1136675298935067,-7.055205718754074,0.4082779069006751,0.7752349711488177,0.2960558226111443,0.0893545739995715,0.375,1,True,0.1388888888888889,0.5550661156360263,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1105,Delay-aware state-space (internal),retrospective reconstruction,0.1446714867111013,0.3803570516121679,0.2161407384957879,0.1024403044939785,1.731500644799974,0.2291726640308073,0.95780678807584,0.0790872308912803,0.0777745448379137,0.0767979572988734,0.0826061567158429,0.7206830612056568,0.7976451348254,0.046116795176368,0.0971101109998926,0.25,1,True,0.1388888888888889,1.0595211735189258,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1106,Delay-aware state-space (internal),retrospective reconstruction,0.3492451571325733,0.590969675307095,0.2863183468311764,0.0980896375711333,3.216045452251876,0.3560709451224896,1.4881668794016985,0.104765651130077,0.1027187429248404,0.1156259170462459,-1.2146406609481897,0.6273430686251681,0.7887832893541831,0.0238115754749642,0.1042612690002897,0.0,1,True,0.25,0.559850298812508,,,,,,,,,,,,,,,,,,,,
